img_path,attr,label
Images/lapel_design_labels/aba6a62ae45a188934b49adf3665db07.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/09b0263d8a235d5903edda032b86ee25.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/aa1b84a55f657f38de60e052c4dc0ee1.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/0664959607e19e2d9b8f619c7d7d484a.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/1a274c813ffc602228d6cc7105d38614.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/8cd7fb777ad0837fa3b21e34150dbad0.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/968a2ddc0a7e2f441cf845d24e89c567.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/f5d4bee30c5864a3bfc00f605965bab0.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/621a3cf3f77cb46e16d3cc94a2ae26d0.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/f1853c60c5f9c4f967eafdff5ec66ef2.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/67c48ef75194aa94ef316678250a99ee.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/9854279ee78aef0e72c3c1b807372b80.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/0f072589d815fa9db2866ab1d657a78b.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/89471581b6ea92d47e17de3ff63d6ebe.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/4069b3b4ae7f926355f62cb2c1b1beba.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/f0892e6c6f733fa2a7de05623ed07a06.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/cf1121c1d99bb00c0549113470579786.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/3df3a60bd0452c971fed44b17f6c7fdd.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/6f45ff877eeb81a60a6b618697d05faa.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/33eae7b3f7d5cb748248d97235d1bd09.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/14a2b52557f2c4ce5fce89198f0ad463.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/a50b5787187f67dca9526f438fccb887.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/71fb99bed2d1254f4bad17037b6982bc.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/d3ce6722692f8e4bb0b67d86dac1389f.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/e84926b625b000b585f6524bb8c4bab4.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/c5289c08017a6a091d7c35a177fd5282.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/ab6b6298aee746704591e0121404c676.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/8e5c419879141ff5030aeadcd1b5bd0e.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/f011c5e8a5d09594986a33361d01c4dc.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/3b2b1bd3fdf6fd46c1667a0b8f5de588.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/00bab34b59f637bec6a88fb0322afed4.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/71589b991bb4d6814b4ede7451033492.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/bfb3a25c618082f95ebc96165555a3de.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/7b69cc8d7f87973d924c21b79a8c7c0e.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/cdc581ea074fbef2718758ff976c5722.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/e77b227d30a681c373ea36d1d8322911.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/7b174acf2edcaf52741907780710a49c.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/f36640689bacf77b2a98b343bcd79293.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/cb697f96b5ebc3703dab22a6cf766098.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/588176c406736da8edf73db333a35ed0.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/0663fc67076ac366fa82063d574dfd78.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/acb217e3cde7227b09f89588ad42fe65.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/8d08ce1a99cdd28ee5efcbe25ace88f9.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/30945606056b64d58cf3a7c969663781.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/2873978400e7d24dde976a6ec9dda244.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/c55c64612fdc4f823f62dc3d57aff74c.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/d98b91f13ccc658da56af00262f3be66.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/4181771b7660abf0187ffd8b4c20ae2b.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/53dc4d80ae44f75ca879c88a0a1b0073.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/88c43935ad573f6d703bb8589fe73379.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/1f55cb8fbdd9fb1c565880e31beb9e70.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/0945680e1a09a739419936b16277eb13.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/43b167b4d23d9d691336bf1c0c54f690.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/2b7454bd4b6da932cd736bd1472edb0a.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/79c968163fd2f090cf3000eec8f0f8b0.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/d660bab1176568432cc3fdbdecb8fc13.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/e082864095e8db103dc6ae8aaeb8d8d7.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/b44ddb407b63f27dc6cded814ef32042.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/94aeefd1909a3c604ce62c96332ae5eb.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/b29e7bee05420846c5c7d5205ca24fbf.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/41222b37e569cdde94894841e757327a.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/a118c5f44ba01d3fe7865a312c86531d.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/a5388f96dac3a9a14f7403bb2b8a3d47.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/ece5790a324ff6e5d847561c3da768aa.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/db7f7808cf2e450e0a8e2f9f68b25b3d.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/5aa11556f124980538fca2fa33587e8f.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/db7c4b83e577fe279d21a1f219b7bbe4.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/bf0dcfcb7958c3ff7f159c0cfc2c681a.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/525b15c8a302851720d53e625972365a.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/2f291a9c80f131c286dc608171bf1154.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/3c73941c06c2ed270610f5c54a2d2e58.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/3677ba6a38d97d2dc0b2c53b95491830.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/cd12dbce91d1575eea868ac34de32005.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/0d93c9bdc11c140d1e9490864a3e90c8.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/9705ecea72900784134d0240281b2591.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/3b5276b69ce966890863acb7dd4729ac.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/e36090825d2f046a27611b67d2ca511a.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/b260a3145a9a405ed97e3239283086b4.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/b48d7aaf5f86cb3da18007388bb9e0a4.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/de3d0b68426abff062838413287d4cdd.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/90a0ddda050efba8c2b5cdc94fe2ef84.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/f722638624933d3d79de7f2b1488d567.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/42df1e4d93d2920dfad8a14a60816af9.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/b87433397f2c4b17be94560231f54b6e.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/46c3c983cb9c74e842fb4adf28d247a3.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/509374b99c327f6afe76da4066f5bcfa.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/5289140b89c2c773b2a0c132f869c148.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/751144639104ec3a9cd97b6b906732fa.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/38550e8aae0355254079e7e69649fa69.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/668d7c43d18a78011caead98117c6978.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/9967f52f02ca2ca455cd976567157f14.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/27d78c89265ec3c0ed38dca61be91964.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/8fdbf812b88b856aeac284b71f0b207d.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/efcaa19c1a9ca1cfd9562d65bb2e8b24.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/ae01f1d813bab1f9ff623565e5e10ad9.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/933f8c2651adbc369219fdbe48dfd29a.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/4ac84b7d7e2d4ea4878d953b576c032b.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/9d90cf7cf11614d60eed1bbf38498675.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/2a15b7fc91578bb677e6808c0a573d3e.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/d3e581a6b588e085bd49bf56cdd93336.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/ceac0b4660ea7f15e11fb0b2c7f79327.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/cff96684b3e948e5e2b6557803f6b461.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/8d6ebc35de5dea24d498a7fe68b010b6.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/59a9589b9290618edd27de1e8c0276f1.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/79e3d2566a540b5e1ded78f4e954cfe4.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/07e86e9371e252f77159af20c7eb733b.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/f4c92b4f9c38c1e2fefa9928d7dd0cca.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/a2c33847e6bbece6df908126c13930ed.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/cc4bee21ce9fea22f8326d3dda7c3190.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/73052fc8ae5da41f26cce1f5e50fdabf.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/3d0cd08bc9837acdd06c99ad6f04ac51.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/ef3ad4b679bc75fea4679f4bf6bc1cac.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/e8a32ba0be7274d9b528229707858cc1.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/933e924f9256166161f8e8ee0c534f03.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/90707fbbca6ec4362eba4aa7b5a30840.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/2dabc11eed48af35fccb4af38ea07d7a.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/5efa1419fe4c8e1ff9305d043a65c21d.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/88d628c9e1a0f6a75004689a94647960.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/44ee24dddda7b9dd16a0db8d839c5d26.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/62c2989176459de5b3825a7c2134675f.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/840c9e6ec21cccb0176471e48c0dbb03.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/68c72987d9bf9f75d540a0ed4783efb7.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/e0e6866d4bca4228edd06689a9e4ac6e.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/ce6f724784a048be2319eb67ebd784ce.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/45649dbf3dc38f251139f29012d39109.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/cf47a3944bcb6b77d2e96997cb9ee51d.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/a91f720e9d85807da472ad1dc523202b.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/782620a281045ca38a40162ea4c0685b.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/91744186cff7d4ea9fa50a06590ac0c1.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/83b8b10840bb4c6ea3eb02deca782934.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/757b8673687cdc1c1f3319f614e38b8c.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/3cd18362ea9a5f053202f05c06cc0a05.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/ea85d3c2cb57737701b03058285baf1d.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/73a48e72984b43b175cb11275da7ddd2.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/794dd5fd8c7e3902af48a8af0c225b82.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/31e985e4a4285bad9be165d1d8aba5e6.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/e80e328487007912f62fcaf7e1d8230a.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/485f9f9fbfe530cccc9e4b1ee754c498.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/afb2891b7b4465e4030d485b686aaf40.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/90055315b22634fc279c31b9c21b4848.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/576154c3ea879e3180989739c2004365.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/6d8757c6f64d059dae4022cd57a4bd6e.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/0855c39f2f4654bf665e4b631743e556.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/b47f279b8f9363aec9de9347c0ccfb9c.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/21d6569b8954bc8eef3a824d750ef3f1.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/685c3dc80cd1428d27c211452fdfb8ee.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/d081c8157b8aaeb258b75b6c8c3dd7f0.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/efb6588f1e3cc5545d9f679686a8bcfb.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/ec684a35052cb7f360334803f1db5e7f.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/aaa1315f540bea765330aaf7a5ede0c3.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/74825890468a735d5782b3ac92e4af31.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/0b49c227b036e27635011b8a113100df.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/f5f61106b1cefdbb6d7658e1f63d6904.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/a58de198130316dbaca61c6d79ea9dff.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/94faae23b08021a83f20853549c477c4.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/96dc5343478c6ab6da7b957d89ea3464.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/f088257c83fd980816f29eedaa7fa859.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/5cc8f86227b1dd2c6da15c9db51d103d.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/2d6158d99b5864105a363f21eb794098.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/4a3ec7b9c25d0176a9377c7537ea4beb.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/ba741a19ef5aa8114d8729c3a053aca2.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/72f0b9f1d913298a093f50901a48be82.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/0e30b040f1a80740c1111494e99a7125.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/a071d074c17b0eaf4ef9e8cc07c95fd6.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/78525e47032d849b960480c4f2ec4bda.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/68bbc61355d5fd5ad6380a3771ae81ba.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/8a7d04d0098f3ace8c7c59a3af9153de.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/2750a7331271d811643e3f5bfb172439.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/fadc938a9c6b9dcf0e5f28af34aff580.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/1955f46295dc2e0c2a85bce2593bea4f.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/03ad384af37e06e5e8f869839f2fc8a7.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/5204cb88ffeb938db01d4e933a00275d.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/c1c0007e6da13879695cfa3dfd99de44.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/fb790dcc362fed629d7d8a12119654c7.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/ac7cbe00e8465a3e5fa587e3db945c59.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/474cf2bd58b6c51b5a63ffe83f745782.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/d6890c2be7b6f58631c1b196c2061c3c.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/25082137abac048b1668751f68276033.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/e9a385f5ead5fa24e76402a6ab5a3d40.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/d98c8aa8e2b3da771a6f3653c39c00b0.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/a05c41a7a8cca0e4b565741227ed1489.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/97b7f7be30b600dc48cb36d241fe6a63.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/ee91788b0020dccbf90c7499c0f96d81.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/a753a07fda4ad946a8748ed55fbd1a9c.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/d3e5c671298f3be4cc18ba68d680ec08.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/ff41ac14791f1dae4e7a7a5fa17b06c8.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/fd2484b79892b87a36ac9eb153794ae5.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/e7c9690a8147e26ffe1c9995545fc574.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/255ff740df90c022fb7e2725fd8e0277.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/aec516d5a2544e1d97a46bc7f094340b.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/4be4518170a91ec4a4a00ceb99a5e9b6.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/d8371caa0935c548ea62efd6e61ef12e.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/83a436e2fcb1532584bac85e8d6ec616.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/1d701833f165ed9e128b0c48f908eb4d.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/02967cdc40653322dce53722a96c3555.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/38a750e703a6e710326245ec668c8abf.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/564eb754526869bf176c05515b0f865c.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/f39ede79382f2410f0c30d3a3e8178f9.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/a9accf2b8a33a2151b805c0d504d1981.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/32b4a7831dfe61f18256f65e6bbb7dd7.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/2a6735cd402a384a99137b7956d1268a.jpg,lapel_design_labels,00001tag
Images/lapel_design_labels/98c00df01bf322b6db845012eb02cd7e.jpg,lapel_design_labels,10000tag
Images/lapel_design_labels/ed429f210ea9b2ba0e2dd146eb04a989.jpg,lapel_design_labels,01000tag
Images/lapel_design_labels/cd771a2f1b0af586a167adfc2445c6bb.jpg,lapel_design_labels,00100tag
Images/lapel_design_labels/8c2765a1d1e6b3dfb169d3923fb426fd.jpg,lapel_design_labels,00010tag
Images/lapel_design_labels/d5a7c16d20518906110655d770e2631a.jpg,lapel_design_labels,00010tag
